Year,Month,DayOfWeek,FlightDate,Reporting_Airline,Origin,Dest,CRSDepTime,DepDelay,CRSArrTime,ArrDelay,Cancelled,Diverted,Distance,WeatherDelay,hour_of_day,traffic_index,weather_severity,historical_demand,driver_availability,is_delayed,delay_minutes
2026,3,5,2026-03-20,B6,SAN,BOS,2059,8.0,521,4.0,0.0,0.0,2588.0,,20,16.81538056439019,0.0087350819056684,293,0.6798568174422388,0,4.0
2026,3,1,2026-03-16,DL,JFK,ATL,830,145.0,1108,150.0,0.0,0.0,760.0,0.0,8,8.91948770068233,0.0031942104930079,499,0.7800524074680641,1,150.0
2026,3,1,2026-03-02,DL,MDW,ATL,1049,-5.0,1345,-19.0,0.0,0.0,591.0,,10,13.89816750307459,0.0152397680297061,518,0.7800524074680641,0,0.0
2026,3,7,2026-03-01,YX,JFK,RDU,1559,0.0,1752,-2.0,0.0,0.0,427.0,,15,20.828047665202867,0.0031942104930079,444,0.7248204667863555,0,0.0
2026,3,4,2026-03-05,AA,SDF,DFW,1823,58.0,2004,33.0,0.0,0.0,733.0,0.0,18,22.10866081546946,0.0184073686479127,74,0.7349144302466906,1,33.0
2026,3,1,2026-03-09,F9,MCO,SJU,2310,23.0,158,12.0,0.0,0.0,1188.0,,23,17.416188222055055,0.0160892773476934,55,0.6862799583188607,0,12.0
2026,3,6,2026-03-14,WN,MCO,MCI,1150,52.0,1400,31.0,0.0,0.0,1072.0,0.0,11,14.257201818583052,0.0160892773476934,704,0.7304990173266768,1,31.0
2026,3,2,2026-03-17,AA,CLT,BWI,2130,51.0,2255,39.0,0.0,0.0,361.0,0.0,21,18.85164806265663,0.0273846732583754,565,0.7349144302466906,1,39.0
2026,3,1,2026-03-02,MQ,LIT,DFW,600,0.0,735,-5.0,0.0,0.0,304.0,,6,8.40186188394895,0.0437929919890498,95,0.7843735212156264,0,0.0
2026,3,3,2026-03-04,AS,HNL,ITO,1200,-4.0,1256,-3.0,0.0,0.0,216.0,,12,19.730927006947983,0.0444098388481043,362,0.7694889779559119,0,0.0
2026,3,1,2026-03-09,F9,TPA,ATL,1950,-14.0,2150,-3.0,0.0,0.0,406.0,,19,23.72267655201756,0.0201352088567816,329,0.6862799583188607,0,0.0
2026,3,5,2026-03-13,WN,DEN,LGB,1445,35.0,1615,25.0,0.0,0.0,854.0,0.0,14,21.84634412850781,0.0113774695473761,701,0.7304990173266768,1,25.0
2026,3,2,2026-03-10,DL,SNA,SLC,1915,3.0,2213,3.0,0.0,0.0,588.0,,19,4.657077450923661,0.0065177485910317,201,0.7800524074680641,0,3.0
2026,3,7,2026-03-01,OO,SAF,DEN,1323,-9.0,1454,-20.0,0.0,0.0,303.0,,13,24.30627449475953,0.0178626907530541,46,0.7610112772501305,0,0.0
2026,3,4,2026-03-12,AA,PHX,LIH,1135,-5.0,1534,-7.0,0.0,0.0,2979.0,,11,12.78823837258394,0.0026545066137174,744,0.7349144302466906,0,0.0
2026,3,7,2026-03-01,WN,LAS,MCO,610,12.0,1330,17.0,0.0,0.0,2039.0,0.0,6,1.3477676458176615,0.0038954650849508,780,0.7304990173266768,1,17.0
2026,3,2,2026-03-17,WN,DAL,BNA,1750,58.0,1935,50.0,0.0,0.0,623.0,0.0,17,31.02404705551377,0.0170054847262891,280,0.7304990173266768,1,50.0
2026,3,7,2026-03-08,MQ,CLT,XNA,2230,23.0,8,4.0,0.0,0.0,754.0,,22,21.15474876676184,0.0273846732583754,899,0.7843735212156264,0,4.0
2026,3,4,2026-03-19,OH,CLT,LEX,915,-6.0,1051,-22.0,0.0,0.0,281.0,,9,8.28263283222762,0.0273846732583754,745,0.6783357245337159,0,0.0
2026,3,3,2026-03-04,WN,DEN,ICT,1640,-4.0,1900,-14.0,0.0,0.0,420.0,,16,21.92753325763318,0.0113774695473761,1081,0.7304990173266768,0,0.0
2026,3,7,2026-03-01,OO,SLC,SBA,2045,11.0,2153,1.0,0.0,0.0,615.0,,20,4.658827670165721,0.0059571853111149,548,0.7610112772501305,0,1.0
2026,3,5,2026-03-13,OO,SLC,GEG,1730,-3.0,1820,-1.0,0.0,0.0,546.0,,17,10.323234911354254,0.0059571853111149,751,0.7610112772501305,0,0.0
2026,3,3,2026-03-18,WN,DEN,LAX,1935,20.0,2115,-3.0,0.0,0.0,862.0,,19,24.886226789731733,0.0113774695473761,1903,0.7304990173266768,0,0.0
2026,3,7,2026-03-22,DL,FLL,DTW,820,-4.0,1120,0.0,0.0,0.0,1127.0,,8,11.051660736404951,0.0258627483916769,410,0.7800524074680641,0,0.0
2026,3,1,2026-03-02,G4,MCO,TYS,1640,-14.0,1831,-22.0,0.0,0.0,532.0,,16,28.749515451956157,0.0160892773476934,570,0.7240966478014802,0,0.0
2026,3,1,2026-03-23,UA,PHX,IAH,1230,-1.0,1708,23.0,0.0,0.0,1009.0,0.0,12,13.822165164662463,0.0026545066137174,901,0.7732574014120217,1,23.0
2026,3,2,2026-03-10,WN,DAL,AUS,1645,-4.0,1750,-20.0,0.0,0.0,189.0,,16,26.968051333287743,0.0170054847262891,255,0.7304990173266768,0,0.0
2026,3,4,2026-03-05,MQ,EVV,ORD,704,-4.0,852,-6.0,0.0,0.0,272.0,,7,10.702653875677422,0.0364785255055731,23,0.7843735212156264,0,0.0
2026,3,7,2026-03-01,YX,BNA,LGA,1037,-3.0,1400,-7.0,0.0,0.0,764.0,,10,9.500572504422806,0.0084564349232009,354,0.7248204667863555,0,0.0
2026,3,2,2026-03-10,NK,CLT,LGA,1512,-5.0,1659,-4.0,0.0,0.0,544.0,,15,17.6458074296973,0.0273846732583754,561,0.5522193211488251,0,0.0
2026,3,6,2026-03-14,UA,DEN,SNA,808,-7.0,948,-19.0,0.0,0.0,846.0,,8,6.633985670395937,0.0113774695473761,1228,0.7732574014120217,0,0.0
2026,3,7,2026-03-22,WN,LBB,DAL,1850,41.0,2005,32.0,0.0,0.0,293.0,0.0,18,24.133594752854243,0.010485373273341,34,0.7304990173266768,1,32.0
2026,3,2,2026-03-17,AA,DEN,PHX,1414,-6.0,1515,-32.0,0.0,0.0,602.0,,14,21.84634412850781,0.0113774695473761,701,0.7349144302466906,0,0.0
2026,3,1,2026-03-23,WN,ABQ,PHX,2135,67.0,2200,48.0,0.0,0.0,328.0,0.0,21,26.57902375859849,0.0049268084128612,27,0.7304990173266768,1,48.0
2026,3,5,2026-03-13,DL,ATL,RSW,1349,-5.0,1525,-16.0,0.0,0.0,515.0,,13,12.941154131491698,0.0187797472514038,928,0.7800524074680641,0,0.0
2026,3,2,2026-03-17,OO,ACV,SFO,1414,70.0,1535,54.0,0.0,0.0,250.0,0.0,14,28.67176468224117,0.0184326341351433,22,0.7610112772501305,1,54.0
2026,3,4,2026-03-19,OO,DEN,LAX,1238,3.0,1412,-6.0,0.0,0.0,862.0,,12,17.587501945432166,0.0113774695473761,811,0.7610112772501305,0,0.0
2026,3,7,2026-03-15,UA,ORD,LAX,1050,-3.0,1343,-20.0,0.0,0.0,1744.0,,10,22.02068126815325,0.0464670596882464,1586,0.7732574014120217,0,0.0
2026,3,2,2026-03-17,OH,DCA,STL,1946,112.0,2121,101.0,0.0,0.0,719.0,0.0,19,34.48936398757044,0.0250431589261897,571,0.6783357245337159,1,101.0
2026,3,4,2026-03-12,G4,PGD,CID,1530,-10.0,1741,-5.0,0.0,0.0,1170.0,,15,23.491639538873716,0.0565243455964988,74,0.7240966478014802,0,0.0
2026,3,5,2026-03-13,WN,SAT,PHX,1120,-1.0,1155,-5.0,0.0,0.0,843.0,,11,10.049186327270236,0.0101201855172377,147,0.7304990173266768,0,0.0
2026,3,5,2026-03-20,WN,FLL,ORD,1255,-4.0,1530,10.0,0.0,0.0,1182.0,,12,30.119782133033187,0.0258627483916769,466,0.7304990173266768,0,10.0
2026,3,7,2026-03-15,WN,GRR,MDW,1230,-10.0,1230,-12.0,0.0,0.0,137.0,,12,14.53407446471678,0.0359035988138973,89,0.7304990173266768,0,0.0
2026,3,6,2026-03-21,DL,ATL,CID,2010,36.0,2113,38.0,0.0,0.0,694.0,0.0,20,26.96167063261477,0.0187797472514038,1018,0.7800524074680641,1,38.0
2026,3,7,2026-03-15,UA,EWR,IAH,1917,161.0,2228,167.0,0.0,0.0,1400.0,0.0,19,21.443036051351488,0.007287665830444,538,0.7732574014120217,1,167.0
2026,3,3,2026-03-11,MQ,ORD,MQT,1150,19.0,1413,11.0,0.0,0.0,303.0,,11,19.896013131771284,0.0464670596882464,1055,0.7843735212156264,0,11.0
2026,3,7,2026-03-22,WN,MSY,HOU,805,26.0,925,22.0,0.0,0.0,303.0,0.0,8,6.888812421265369,0.0072375021814459,86,0.7304990173266768,1,22.0
2026,3,3,2026-03-18,AA,PHX,STL,1901,-4.0,2359,-10.0,0.0,0.0,1262.0,,19,17.069505277761703,0.0026545066137174,760,0.7349144302466906,0,0.0
2026,3,5,2026-03-06,AA,DFW,AUS,1335,30.0,1444,15.0,0.0,0.0,190.0,0.0,13,20.62509470420205,0.0220364612284605,921,0.7349144302466906,0,15.0
2026,3,6,2026-03-21,YX,PIT,EWR,705,-4.0,842,-16.0,0.0,0.0,319.0,,7,1.2656055321602064,0.024834390500066,218,0.7248204667863555,0,0.0
2026,3,1,2026-03-09,NK,ORD,MIA,918,5.0,1336,-25.0,0.0,0.0,1197.0,,9,19.07117260695769,0.0464670596882464,1655,0.5522193211488251,0,0.0
2026,3,3,2026-03-11,AA,ORD,BOS,810,63.0,1128,64.0,0.0,0.0,867.0,0.0,8,13.919963069873392,0.0464670596882464,1764,0.7349144302466906,1,64.0
2026,3,1,2026-03-23,WN,SJC,SNA,810,-6.0,935,-17.0,0.0,0.0,342.0,,8,0.621608333253982,0.0052793607183075,138,0.7304990173266768,0,0.0
2026,3,6,2026-03-14,DL,AUS,SEA,1630,93.0,1905,120.0,0.0,0.0,1770.0,0.0,16,28.276598878547865,0.0114657698816389,411,0.7800524074680641,1,120.0
2026,3,6,2026-03-21,DL,MCO,MSP,2125,-4.0,2357,-15.0,0.0,0.0,1310.0,,21,37.23492329578636,0.0160892773476934,513,0.7800524074680641,0,0.0
2026,3,7,2026-03-01,AA,JAX,CLT,1555,-6.0,1729,-8.0,0.0,0.0,328.0,,15,32.10404816263094,0.0143704007284032,107,0.7349144302466906,0,0.0
2026,3,2,2026-03-17,YX,IAD,IND,825,-2.0,1020,-11.0,0.0,0.0,476.0,,8,4.195872765413525,0.0111254673290576,655,0.7248204667863555,0,0.0
2026,3,1,2026-03-23,AA,TUS,ORD,1236,3.0,1807,-17.0,0.0,0.0,1437.0,,12,12.756558616694756,0.0101063738796076,127,0.7349144302466906,0,0.0
2026,3,4,2026-03-12,OO,SFO,RDD,2235,-15.0,2344,-27.0,0.0,0.0,199.0,,22,8.656440420201129,0.002407597533299,448,0.7610112772501305,0,0.0
2026,3,2,2026-03-03,YX,EWR,ROC,2210,5.0,2339,-1.0,0.0,0.0,246.0,,22,34.7305882245014,0.007287665830444,72,0.7248204667863555,0,0.0
2026,3,3,2026-03-11,UA,EWR,IAH,1410,-4.0,1715,60.0,0.0,0.0,1400.0,0.0,14,14.091306338875937,0.007287665830444,519,0.7732574014120217,1,60.0
2026,3,7,2026-03-01,WN,CHS,BWI,1935,-2.0,2105,-12.0,0.0,0.0,472.0,,19,25.70309042279201,0.0086126175178587,114,0.7304990173266768,0,0.0
2026,3,7,2026-03-22,YX,BOS,LGA,1000,-7.0,1122,-11.0,0.0,0.0,184.0,,10,10.542882670260632,0.0087717981779701,533,0.7248204667863555,0,0.0
2026,3,4,2026-03-12,AA,BDL,DCA,1733,27.0,1900,22.0,0.0,0.0,313.0,0.0,17,21.8203921496676,0.003924279599679,118,0.7349144302466906,1,22.0
2026,3,6,2026-03-21,AA,ORD,MSY,1529,-10.0,1756,-32.0,0.0,0.0,837.0,,15,26.936678906531363,0.0464670596882464,861,0.7349144302466906,0,0.0
2026,3,2,2026-03-03,WN,BNA,ORF,1400,97.0,1645,99.0,0.0,0.0,585.0,0.0,14,21.18936470367584,0.0084564349232009,430,0.7304990173266768,1,99.0
2026,3,1,2026-03-16,OH,DFW,CRP,2230,121.0,2359,113.0,0.0,0.0,355.0,55.0,22,20.447182120311687,0.0220364612284605,667,0.6783357245337159,1,113.0
2026,3,4,2026-03-05,UA,RDU,IAH,630,20.0,849,-8.0,0.0,0.0,1042.0,,6,3.018500262734525,0.0072616182980797,424,0.7732574014120217,0,0.0
2026,3,1,2026-03-02,DL,ATL,DAY,925,-12.0,1055,-7.0,0.0,0.0,432.0,,9,11.525458456540177,0.0187797472514038,1265,0.7800524074680641,0,0.0
2026,3,1,2026-03-23,DL,GSP,ATL,830,-2.0,936,-16.0,0.0,0.0,153.0,,8,9.59294116450758,0.0128874369717763,63,0.7800524074680641,0,0.0
2026,3,2,2026-03-10,OO,GFK,MSP,500,-10.0,620,-32.0,0.0,0.0,284.0,,5,10.219383729860215,0.071271306166633,22,0.7610112772501305,0,0.0
2026,3,5,2026-03-20,DL,FLL,JFK,1119,4.0,1418,24.0,0.0,0.0,1069.0,0.0,11,22.776938861558055,0.0258627483916769,387,0.7800524074680641,1,24.0
2026,3,1,2026-03-23,DL,DEN,MSP,620,-2.0,921,-15.0,0.0,0.0,680.0,,6,3.157800607781438,0.0113774695473761,501,0.7800524074680641,0,0.0
2026,3,3,2026-03-04,OO,DAY,DEN,835,-8.0,1010,-28.0,0.0,0.0,1085.0,,8,8.729259946034341,0.0222385903982004,42,0.7610112772501305,0,0.0
2026,3,7,2026-03-08,OO,JAC,LAX,1559,63.0,1738,30.0,0.0,0.0,784.0,0.0,15,19.76722490181329,0.0180539925003532,65,0.7610112772501305,1,30.0
2026,3,7,2026-03-01,UA,LAX,AUS,949,3.0,1444,-4.0,0.0,0.0,1242.0,,9,7.016279233588484,0.0049962271589589,976,0.7732574014120217,0,0.0
2026,3,5,2026-03-13,OO,LAX,DEN,1955,-10.0,2323,-11.0,0.0,0.0,862.0,,19,9.235572920384431,0.0049962271589589,537,0.7610112772501305,0,0.0
2026,3,3,2026-03-11,B6,BOS,DCA,1110,36.0,1259,24.0,0.0,0.0,399.0,0.0,11,13.989849327463386,0.0087717981779701,550,0.6798568174422388,1,24.0
2026,3,2,2026-03-10,WN,MDW,ATL,1800,137.0,2055,135.0,0.0,0.0,591.0,0.0,18,34.30946725625974,0.0152397680297061,404,0.7304990173266768,1,135.0
2026,3,4,2026-03-05,UA,SEA,ORD,1055,1.0,1700,5.0,0.0,0.0,1721.0,,10,18.20782644796832,0.0251778223380107,544,0.7732574014120217,0,5.0
2026,3,5,2026-03-13,WN,DEN,TUS,840,6.0,945,-12.0,0.0,0.0,639.0,,8,6.633985670395937,0.0113774695473761,1228,0.7304990173266768,0,0.0
2026,3,1,2026-03-02,YX,LEX,DCA,615,-1.0,743,-10.0,0.0,0.0,414.0,,6,4.854495267334928,0.0235778472664515,61,0.7248204667863555,0,0.0
2026,3,1,2026-03-23,WN,PHX,OMA,1955,3.0,20,3.0,0.0,0.0,1037.0,,19,17.069505277761703,0.0026545066137174,760,0.7304990173266768,0,3.0
2026,3,1,2026-03-23,OO,AUS,DEN,1720,-2.0,1846,12.0,0.0,0.0,775.0,,17,26.593366944414598,0.0114657698816389,400,0.7610112772501305,0,12.0
2026,3,1,2026-03-09,MQ,LIT,ORD,721,1.0,925,18.0,0.0,0.0,552.0,1.0,7,8.372694489146204,0.0437929919890498,104,0.7843735212156264,1,18.0
2026,3,2,2026-03-10,DL,ATL,DAB,2240,-9.0,2354,-15.0,0.0,0.0,366.0,,22,21.30522194676817,0.0187797472514038,1170,0.7800524074680641,0,0.0
2026,3,6,2026-03-14,WN,ELP,DAL,800,4.0,1045,-3.0,0.0,0.0,562.0,,8,6.151886398323324,0.0033045940011505,67,0.7304990173266768,0,0.0
2026,3,5,2026-03-13,G4,PGD,SBN,1436,17.0,1726,19.0,0.0,0.0,1049.0,0.0,14,28.885897618884798,0.0565243455964988,57,0.7240966478014802,1,19.0
2026,3,6,2026-03-21,OO,LAX,ASE,1620,2.0,1947,-11.0,0.0,0.0,737.0,,16,9.10874883155308,0.0049962271589589,736,0.7610112772501305,0,0.0
2026,3,5,2026-03-20,UA,RDU,ORD,1715,-10.0,1851,-19.0,0.0,0.0,646.0,,17,22.020861963634307,0.0072616182980797,182,0.7732574014120217,0,0.0
2026,3,6,2026-03-14,WN,BWI,PHX,2130,95.0,2345,78.0,0.0,0.0,1999.0,0.0,21,29.90960214379307,0.0063075039327437,221,0.7304990173266768,1,78.0
2026,3,5,2026-03-13,B6,MCO,DCA,910,-10.0,1124,-16.0,0.0,0.0,759.0,,9,12.32895192468798,0.0160892773476934,768,0.6798568174422388,0,0.0
2026,3,3,2026-03-11,YX,BOS,DCA,1515,26.0,1713,12.0,0.0,0.0,399.0,,15,20.562439793043843,0.0087717981779701,576,0.7248204667863555,0,12.0
2026,3,7,2026-03-15,YX,MEM,LGA,1615,25.0,1959,30.0,0.0,0.0,963.0,0.0,16,21.591197470126158,0.0254886993414083,92,0.7248204667863555,1,30.0
2026,3,7,2026-03-22,G4,BLV,JAX,1617,8.0,1918,20.0,0.0,0.0,723.0,0.0,16,14.007647023361756,0.0278412044596933,8,0.7240966478014802,1,20.0
2026,3,1,2026-03-09,DL,MIA,SEA,1756,-1.0,2148,2.0,0.0,0.0,2724.0,,17,23.27228853404038,0.0228369680299186,528,0.7800524074680641,0,2.0
2026,3,7,2026-03-22,F9,DEN,DCA,735,-4.0,1302,-33.0,0.0,0.0,1476.0,,7,4.401917670881744,0.0113774695473761,926,0.6862799583188607,0,0.0
2026,3,1,2026-03-09,UA,SEA,IAH,645,-9.0,1306,-26.0,0.0,0.0,1874.0,,6,4.267380388847097,0.0251778223380107,280,0.7732574014120217,0,0.0
2026,3,6,2026-03-14,B6,BDL,MCO,1459,11.0,1800,12.0,0.0,0.0,1050.0,,14,27.856269715294257,0.003924279599679,62,0.6798568174422388,0,12.0
2026,3,6,2026-03-21,G4,FLL,LCK,615,5.0,904,4.0,0.0,0.0,961.0,,6,8.586278550952112,0.0258627483916769,562,0.7240966478014802,0,4.0
2026,3,3,2026-03-11,DL,RSW,DTW,1000,121.0,1258,143.0,0.0,0.0,1084.0,0.0,10,13.500922916612623,0.0136163821976635,212,0.7800524074680641,1,143.0
2026,3,4,2026-03-12,NK,LAS,BUR,754,-8.0,907,-10.0,0.0,0.0,223.0,,7,4.673522635239927,0.0038954650849508,935,0.5522193211488251,0,0.0
2026,3,2,2026-03-10,WN,HOU,SLC,810,32.0,1030,10.0,0.0,0.0,1214.0,,8,7.29046307620779,0.0067029536559145,356,0.7304990173266768,0,10.0
2026,3,2,2026-03-10,OO,SEA,PDX,1815,-8.0,1915,-20.0,0.0,0.0,129.0,,18,14.824972307007965,0.0251778223380107,373,0.7610112772501305,0,0.0
2026,3,4,2026-03-12,AA,GRR,DFW,700,-1.0,905,-23.0,0.0,0.0,931.0,,7,13.690770910895212,0.0359035988138973,141,0.7349144302466906,0,0.0
2026,3,1,2026-03-02,AA,MIA,DCA,1115,-2.0,1359,-7.0,0.0,0.0,919.0,,11,18.06159561398433,0.0228369680299186,227,0.7349144302466906,0,0.0
2026,3,7,2026-03-01,WN,DEN,PVD,1810,0.0,5,-22.0,0.0,0.0,1737.0,,18,21.24364957963951,0.0113774695473761,773,0.7304990173266768,0,0.0
2026,3,2,2026-03-17,WN,DEN,LAX,845,4.0,1020,-16.0,0.0,0.0,862.0,,8,6.633985670395937,0.0113774695473761,1228,0.7304990173266768,0,0.0
2026,3,4,2026-03-19,OO,DFW,ASE,1914,38.0,2054,16.0,0.0,0.0,701.0,0.0,19,27.50649796661081,0.0220364612284605,1398,0.7610112772501305,1,16.0
2026,3,5,2026-03-20,UA,SMF,DEN,1258,-6.0,1623,-24.0,0.0,0.0,909.0,,12,10.843876745972045,0.0051108000398358,190,0.7732574014120217,0,0.0
2026,3,7,2026-03-01,MQ,RIC,ORD,1037,-5.0,1158,3.0,0.0,0.0,642.0,,10,15.921554612983297,0.0151578054009613,92,0.7843735212156264,0,3.0
2026,3,6,2026-03-07,WN,MIA,MDW,625,-3.0,840,-18.0,0.0,0.0,1182.0,,6,3.605575327145795,0.0228369680299186,413,0.7304990173266768,0,0.0
2026,3,1,2026-03-16,MQ,ICT,ORD,644,59.0,849,67.0,0.0,0.0,588.0,59.0,6,3.7151764581766153,0.0091764754488613,60,0.7843735212156264,1,67.0
2026,3,7,2026-03-22,WN,DAL,BNA,835,18.0,1020,15.0,0.0,0.0,623.0,0.0,8,5.653672292284319,0.0170054847262891,297,0.7304990173266768,0,15.0
2026,3,7,2026-03-22,OH,PHL,CVG,2148,86.0,2352,122.0,0.0,0.0,507.0,86.0,21,12.442187681117488,0.0107618687949153,279,0.6783357245337159,1,122.0
2026,3,3,2026-03-18,UA,TUS,DEN,1643,0.0,1940,2.0,0.0,0.0,639.0,,16,14.377230381813844,0.0101063738796076,76,0.7732574014120217,0,2.0
2026,3,3,2026-03-11,UA,ORD,ORF,1745,-1.0,2054,-4.0,0.0,0.0,717.0,,17,26.710973116909045,0.0464670596882464,1166,0.7732574014120217,0,0.0
2026,3,7,2026-03-22,WN,MCI,DEN,1745,11.0,1835,0.0,0.0,0.0,533.0,,17,20.80363482671731,0.0097770558264455,259,0.7304990173266768,0,0.0
2026,3,4,2026-03-19,UA,SJU,IAH,640,19.0,1046,16.0,0.0,0.0,2007.0,0.0,6,5.819108730104455,0.0025527151912895,211,0.7732574014120217,1,16.0
2026,3,2,2026-03-03,DL,LGA,TPA,1002,-6.0,1313,-9.0,0.0,0.0,1010.0,,10,10.373850035738476,0.0083510755960678,446,0.7800524074680641,0,0.0
2026,3,3,2026-03-11,MQ,DFW,HOU,820,-5.0,943,-5.0,0.0,0.0,247.0,,8,8.93405699068428,0.0220364612284605,1842,0.7843735212156264,0,0.0
2026,3,4,2026-03-19,WN,BNA,SAV,1640,20.0,1905,34.0,0.0,0.0,417.0,0.0,16,21.19385081611889,0.0084564349232009,368,0.7304990173266768,1,34.0
2026,3,1,2026-03-23,AA,DEN,DFW,1643,-2.0,1949,-19.0,0.0,0.0,641.0,,16,21.92753325763318,0.0113774695473761,1081,0.7349144302466906,0,0.0
2026,3,7,2026-03-08,DL,ATL,SNA,2015,30.0,2212,-4.0,0.0,0.0,1919.0,,20,26.96167063261477,0.0187797472514038,1018,0.7800524074680641,0,0.0
2026,3,2,2026-03-03,OO,STS,SNA,956,111.0,1137,94.0,0.0,0.0,433.0,0.0,9,12.024777890900594,0.007137026021839,29,0.7610112772501305,1,94.0
2026,3,7,2026-03-08,AA,DFW,MCI,716,43.0,859,28.0,0.0,0.0,460.0,0.0,7,9.706718076718088,0.0220364612284605,1292,0.7349144302466906,1,28.0
2026,3,6,2026-03-14,MQ,XNA,DFW,2018,0.0,2149,-2.0,0.0,0.0,280.0,,20,7.032813963625112,0.0508877043043358,17,0.7843735212156264,0,0.0
2026,3,1,2026-03-09,WN,BNA,AUS,1525,-4.0,1755,-14.0,0.0,0.0,756.0,,15,25.000577133838625,0.0084564349232009,351,0.7304990173266768,0,0.0
2026,3,3,2026-03-11,DL,ATL,GSP,2059,18.0,2152,13.0,0.0,0.0,153.0,,20,26.96167063261477,0.0187797472514038,1018,0.7800524074680641,0,13.0
2026,3,7,2026-03-08,B6,FLL,BQN,1210,40.0,1437,31.0,0.0,0.0,982.0,0.0,12,30.119782133033187,0.0258627483916769,466,0.6798568174422388,1,31.0
2026,3,6,2026-03-14,NK,MCO,EWR,616,-9.0,901,-16.0,0.0,0.0,937.0,,6,2.938383807740258,0.0160892773476934,788,0.5522193211488251,0,0.0
2026,3,5,2026-03-06,WN,ONT,BWI,2155,-1.0,535,27.0,0.0,0.0,2283.0,0.0,21,12.988442891972488,0.0034862562239968,48,0.7304990173266768,1,27.0
2026,3,3,2026-03-11,F9,ORD,MCO,815,-8.0,1211,-20.0,0.0,0.0,1005.0,,8,13.919963069873392,0.0464670596882464,1764,0.6862799583188607,0,0.0
2026,3,1,2026-03-16,B6,FLL,SFO,615,159.0,949,196.0,0.0,0.0,2584.0,0.0,6,8.586278550952112,0.0258627483916769,562,0.6798568174422388,1,196.0
2026,3,7,2026-03-01,OO,DTW,MKE,2000,-3.0,2021,-18.0,0.0,0.0,237.0,,20,28.5339313539658,0.0327077649027014,561,0.7610112772501305,0,0.0
2026,3,5,2026-03-13,AS,SEA,ONT,830,1.0,1108,130.0,0.0,0.0,956.0,0.0,8,7.933266898424943,0.0251778223380107,771,0.7694889779559119,1,130.0
2026,3,5,2026-03-20,AA,DFW,BOI,1015,26.0,1248,32.0,0.0,0.0,1272.0,0.0,10,16.36273162637031,0.0220364612284605,1552,0.7349144302466906,1,32.0
2026,3,4,2026-03-19,OO,MFR,SEA,600,7.0,743,-7.0,0.0,0.0,352.0,,6,7.423584108235562,0.0097688436700678,23,0.7610112772501305,0,0.0
2026,3,1,2026-03-23,DL,SFO,SLC,540,-2.0,831,-19.0,0.0,0.0,599.0,,5,1.3440806665950238,0.002407597533299,155,0.7800524074680641,0,0.0
2026,3,1,2026-03-23,B6,RSW,BOS,720,-4.0,1026,-17.0,0.0,0.0,1249.0,,7,1.0864438446257338,0.0136163821976635,156,0.6798568174422388,0,0.0
2026,3,4,2026-03-12,DL,ATL,SAV,2110,29.0,2211,29.0,0.0,0.0,215.0,0.0,21,22.97540389484239,0.0187797472514038,1191,0.7800524074680641,1,29.0
2026,3,1,2026-03-16,WN,MDW,ICT,1000,23.0,1205,25.0,0.0,0.0,589.0,0.0,10,13.89816750307459,0.0152397680297061,518,0.7304990173266768,1,25.0
2026,3,2,2026-03-03,UA,DEN,IAH,1725,-1.0,2050,-12.0,0.0,0.0,861.0,,17,20.40461111430042,0.0113774695473761,1718,0.7732574014120217,0,0.0
2026,3,4,2026-03-05,WN,DEN,DAL,905,8.0,1200,1.0,0.0,0.0,651.0,,9,9.096674319839694,0.0113774695473761,1389,0.7304990173266768,0,1.0
2026,3,2,2026-03-17,UA,LAS,ORD,2359,-4.0,531,3.0,0.0,0.0,1514.0,,23,12.090971323033004,0.0038954650849508,499,0.7732574014120217,0,3.0
2026,3,4,2026-03-05,WN,SJC,DEN,1055,20.0,1425,12.0,0.0,0.0,948.0,,10,4.737509918123492,0.0052793607183075,143,0.7304990173266768,0,12.0
2026,3,4,2026-03-05,WN,OMA,MDW,1425,9.0,1550,1.0,0.0,0.0,423.0,,14,11.427676458176617,0.0107647855962866,60,0.7304990173266768,0,1.0
2026,3,3,2026-03-18,OO,SLC,PHX,1215,-9.0,1310,-23.0,0.0,0.0,507.0,,12,13.872163590790256,0.0059571853111149,213,0.7610112772501305,0,0.0
2026,3,6,2026-03-14,OO,LFT,IAH,940,-8.0,1104,-9.0,0.0,0.0,201.0,,9,13.19102596870068,0.02967191408424,23,0.7610112772501305,0,0.0
2026,3,7,2026-03-22,F9,ORD,LAX,1939,10.0,2206,40.0,0.0,0.0,1744.0,0.0,19,34.57611472144622,0.0464670596882464,1428,0.6862799583188607,1,40.0
2026,3,6,2026-03-14,WN,MCO,SLC,1725,230.0,2035,222.0,0.0,0.0,1931.0,0.0,17,29.69684120903776,0.0160892773476934,672,0.7304990173266768,1,222.0
2026,3,4,2026-03-12,DL,MSP,MCI,2130,14.0,2303,-1.0,0.0,0.0,393.0,,21,14.776015970376315,0.0219714201867215,363,0.7800524074680641,0,0.0
2026,3,3,2026-03-04,AA,MDT,CLT,1630,-8.0,1818,-30.0,0.0,0.0,413.0,,16,7.29183190440369,0.0153035660033329,15,0.7349144302466906,0,0.0
2026,3,7,2026-03-01,UA,DEN,KOA,1200,-4.0,1634,-18.0,0.0,0.0,3329.0,,12,17.587501945432166,0.0113774695473761,811,0.7732574014120217,0,0.0
